Commodity_ID,Policy_ID,CPL_ID,Country_Name,Subnational_Name,CommodityDomain_Name,PolicyDomain_Name,PolicyType_Name,PolicyMeasure_Name,Condition,IndividualPolicy_Name,Policy_Element,CommodityClass_Name,HS_Code,HS_Version,Description,Short_Description,Shared_Group_Code,Second_Generation_Specific,Start_Date,End_Date,Imposed_End_Date,Units,Value,Value_Text,Value_Type,Exemptions,Notes,Measure_Description,Link,Link_pdf,Source,Date_Of_Publication,Title_Of_Notice,Legal_Basis_Name,Benchmark_Tax,Benchmark_Product,Tax_Rate_Biofuel,Tax_Rate_Benchmark,Start_Date_Tax,Benchmark_Link,Benchmark_Link_pdf,Product_Original_HS,Product_Original_Name,Type_Of_Change_Name,Original_Dataset,CommodityDomain_Code,PolicyDomain_Code,country_code,Subnational_Code,PolicyType_Code,PolicyMeasure_Code,Condition_Code,IndividualPolicy_Code,Type_Of_Change_Code,Element_Code,CommodityClass_Code,Metadata_ID,MinAVTariffValue,maxavtariffvalue,CountAVTariff,CountNAVTariff
"318","16636","3313","Brazil","South-east region","Biofuels","Domestic","Domestic price regulation","Maximum reference price","Producers with social fuel stamp","n.a.","n.a.","Biodiesel","","","Biodiesel","Biodiesel","","","2013-09-27","2013-12-04","Yes","BRL/cubic meter","2470","2470","Observed","","33th auction; The PMR are set for five different regions; The public auction system gives preference to producers with the Social Fuel Stamp, which provides incentives for poorer farmers (family farmers) in disadvantaged areas.","Maximum reference price (Preços Máximos de Referência-PMR). Biofuel purchases occurr though a public auction system (7/11/2005). The federal government sets the maximum sales price at each auction and the final price must be lower than that price.","http://nxt.anp.gov.br/NXT/gateway.dll/leg/resolucoes_anp/2007/outubro/ranp%2033%20-%202007.xml; http://www.anp.gov.br/?pg=66263&m=&t1=&t2=&t3=&t4=&ar=&ps=&cachebust=1369975944373; http://www.anp.gov.br/?dw=68181; http://www.anp.gov.br/?dw=58013","nxt.anp.gov.br_NXT_gateway.dll_leg_resolucoes_anp_2007_outubro_ranp 33-2007.pdf; LEILÕES DE BIODIESEL.pdf; 33 leilao de biodiesel.pdf; Resultado de todos os leiloes realizados ate 2015.pptx","Agência Nacional do Petróleo, Gás Natural e Biocombustíveis","2007-10-30","RESOLUÇÃO ANP N 33, DE 30.10.2007 - DOU 31.10.2007; Resultado de todos os leilões realizados","Lei nº 11.097, de 13 de janeiro de 2005","","","","","","","","","Biodiesel","Decrease","OECD Biofuels","2","2","37","68","10","44","141","999","1.0","99","6","POLICY_37_68_2_6_2_10_44_1","","","",""
"318","1129","3312","Brazil","South region","Biofuels","Domestic","Domestic price regulation","Maximum reference price","Producers without social fuel stamp","n.a.","n.a.","Biodiesel","","","Biodiesel","Biodiesel","","","2013-03-28","2013-05-30","Yes","BRL/cubic meter","2458.4","2458.4","Observed","","30th auction; The PMR are set for five different regions; The public auction system gives preference to producers with the Social Fuel Stamp, which provides incentives for poorer farmers (family farmers) in disadvantaged areas.","Maximum reference price (Preços Máximos de Referência-PMR). Biofuel purchases occurr though a public auction system (7/11/2005). The federal government sets the maximum sales price at each auction and the final price must be lower than that price.","http://nxt.anp.gov.br/NXT/gateway.dll/leg/resolucoes_anp/2007/outubro/ranp%2033%20-%202007.xml; http://www.anp.gov.br/?pg=66263&m=&t1=&t2=&t3=&t4=&ar=&ps=&cachebust=1369975944373; http://www.anp.gov.br/?dw=65148; http://www.anp.gov.br/?dw=58013","nxt.anp.gov.br_NXT_gateway.dll_leg_resolucoes_anp_2007_outubro_ranp 33-2007.pdf; LEILÕES DE BIODIESEL.pdf; 30 leilao de biodiesel.pdf; Resultado de todos os leiloes realizados ate 2015.pptx","Agência Nacional do Petróleo, Gás Natural e Biocombustíveis","2007-10-30","RESOLUÇÃO ANP N 33, DE 30.10.2007 - DOU 31.10.2007; Resultado de todos os leilões realizados","Lei nº 11.097, de 13 de janeiro de 2005","","","","","","","","","Biodiesel","Decrease","OECD Biofuels","2","2","37","67","10","44","142","999","1.0","99","6","POLICY_37_67_2_6_2_10_44_1","","","",""
"318","16638","3313","Brazil","South-east region","Biofuels","Domestic","Domestic price regulation","Maximum reference price","Producers with social fuel stamp","n.a.","n.a.","Biodiesel","","","Biodiesel","Biodiesel","","","2014-02-04","2014-03-31","Yes","BRL/cubic meter","2415","2415","Observed","","35th auction; The PMR are set for five different regions; The public auction system gives preference to producers with the Social Fuel Stamp, which provides incentives for poorer farmers (family farmers) in disadvantaged areas.","Maximum reference price (Preços Máximos de Referência-PMR). Biofuel purchases occurr though a public auction system (7/11/2005). The federal government sets the maximum sales price at each auction and the final price must be lower than that price.","http://nxt.anp.gov.br/NXT/gateway.dll/leg/resolucoes_anp/2007/outubro/ranp%2033%20-%202007.xml; http://www.anp.gov.br/?pg=66263&m=&t1=&t2=&t3=&t4=&ar=&ps=&cachebust=1369975944373; http://www.anp.gov.br/?dw=69774; http://www.anp.gov.br/?dw=58013","nxt.anp.gov.br_NXT_gateway.dll_leg_resolucoes_anp_2007_outubro_ranp 33-2007.pdf; LEILÕES DE BIODIESEL.pdf; 35 leilao de biodiesel.pdf; Resultado de todos os leiloes realizados ate 2015.pptx","Agência Nacional do Petróleo, Gás Natural e Biocombustíveis","2007-10-30","RESOLUÇÃO ANP N 33, DE 30.10.2007 - DOU 31.10.2007; Resultado de todos os leilões realizados","Lei nº 11.097, de 13 de janeiro de 2005","","","","","","","","","","Extension","OECD Biofuels","2","2","37","68","10","44","141","999","3.0","99","6","POLICY_37_68_2_6_2_10_44_1","","","",""
"318","16615","3311","Brazil","South region","Biofuels","Domestic","Domestic price regulation","Maximum reference price","Producers with social fuel stamp","n.a.","n.a.","Biodiesel","","","Biodiesel","Biodiesel","","","2014-04-01","2014-06-02","Yes","BRL/cubic meter","2475","2475","Observed","","36th auction; The PMR are set for five different regions; The public auction system gives preference to producers with the Social Fuel Stamp, which provides incentives for poorer farmers (family farmers) in disadvantaged areas.","Maximum reference price (Preços Máximos de Referência-PMR). Biofuel purchases occurr though a public auction system (7/11/2005). The federal government sets the maximum sales price at each auction and the final price must be lower than that price.","http://nxt.anp.gov.br/NXT/gateway.dll/leg/resolucoes_anp/2007/outubro/ranp%2033%20-%202007.xml; http://www.anp.gov.br/?pg=66263&m=&t1=&t2=&t3=&t4=&ar=&ps=&cachebust=1369975944373; http://www.anp.gov.br/?dw=70223; http://www.anp.gov.br/?dw=58013","nxt.anp.gov.br_NXT_gateway.dll_leg_resolucoes_anp_2007_outubro_ranp 33-2007.pdf; LEILÕES DE BIODIESEL.pdf; 36 leilao de biodiesel.pdf; Resultado de todos os leiloes realizados ate 2015.pptx","Agência Nacional do Petróleo, Gás Natural e Biocombustíveis","2007-10-30","RESOLUÇÃO ANP N 33, DE 30.10.2007 - DOU 31.10.2007; Resultado de todos os leilões realizados","Lei nº 11.097, de 13 de janeiro de 2005","","","","","","","","","","Increase","OECD Biofuels","2","2","37","67","10","44","141","999","4.0","99","6","POLICY_37_67_2_6_2_10_44_1","","","",""
"318","16580","3308","Brazil","North region","Biofuels","Domestic","Domestic price regulation","Maximum reference price","Producers without social fuel stamp","n.a.","n.a.","Biodiesel","","","Biodiesel","Biodiesel","","","2014-04-01","2014-06-02","Yes","BRL/cubic meter","2510","2510","Observed","","36th auction; The PMR are set for five different regions; The public auction system gives preference to producers with the Social Fuel Stamp, which provides incentives for poorer farmers (family farmers) in disadvantaged areas.","Maximum reference price (Preços Máximos de Referência-PMR). Biofuel purchases occurr though a public auction system (7/11/2005). The federal government sets the maximum sales price at each auction and the final price must be lower than that price.","http://nxt.anp.gov.br/NXT/gateway.dll/leg/resolucoes_anp/2007/outubro/ranp%2033%20-%202007.xml; http://www.anp.gov.br/?pg=66263&m=&t1=&t2=&t3=&t4=&ar=&ps=&cachebust=1369975944373; http://www.anp.gov.br/?dw=70223; http://www.anp.gov.br/?dw=58013","nxt.anp.gov.br_NXT_gateway.dll_leg_resolucoes_anp_2007_outubro_ranp 33-2007.pdf; LEILÕES DE BIODIESEL.pdf; 36 leilao de biodiesel.pdf; Resultado de todos os leiloes realizados ate 2015.pptx","Agência Nacional do Petróleo, Gás Natural e Biocombustíveis","2007-10-30","RESOLUÇÃO ANP N 33, DE 30.10.2007 - DOU 31.10.2007; Resultado de todos os leilões realizados","Lei nº 11.097, de 13 de janeiro de 2005","","","","","","","","","","Increase","OECD Biofuels","2","2","37","65","10","44","142","999","4.0","99","6","POLICY_37_65_2_6_2_10_44_1","","","",""
"318","1117","3311","Brazil","South region","Biofuels","Domestic","Domestic price regulation","Maximum reference price","Producers with social fuel stamp","n.a.","n.a.","Biodiesel","","","Biodiesel","Biodiesel","","","2011-11-21","2012-02-26","Yes","BRL/cubic meter","2.4348","2.4348","Observed","","24th auction; The PMR are set for five different regions; The public auction system gives preference to producers with the Social Fuel Stamp, which provides incentives for poorer farmers (family farmers) in disadvantaged areas.","Maximum reference price (Preços Máximos de Referência-PMR). Biofuel purchases occurr though a public auction system (7/11/2005). The federal government sets the maximum sales price at each auction and the final price must be lower than that price.","http://nxt.anp.gov.br/NXT/gateway.dll/leg/resolucoes_anp/2007/outubro/ranp%2033%20-%202007.xml; http://www.anp.gov.br/?pg=66263&m=&t1=&t2=&t3=&t4=&ar=&ps=&cachebust=1369975944373; http://www.anp.gov.br/?dw=58363; http://www.anp.gov.br/?dw=58013  ","nxt.anp.gov.br_NXT_gateway.dll_leg_resolucoes_anp_2007_outubro_ranp 33-2007.pdf; www.anp.gov.br_66263_1369975944373.pdf; LEILÃ•ES DE BIODIESEL.pdf; 24 leilao de biodiesel.pdf; Resultado de todos os leiloes realizados ate 2015.pdf","Agência Nacional do Petróleo, Gás Natural e Biocombustíveis","2007-10-30","RESOLUÇÃO ANP N 33, DE 30.10.2007 - DOU 31.10.2007; Resultado de todos os leilões realizados","Lei nº 11.097, de 13 de janeiro de 2005","","","","","","","","","Biodiesel","Increase","OECD Biofuels","2","2","37","67","10","44","141","999","4.0","99","6","POLICY_37_67_2_6_2_10_44_1","","","",""
"318","1140","3314","Brazil","South-east region","Biofuels","Domestic","Domestic price regulation","Maximum reference price","Producers without social fuel stamp","n.a.","n.a.","Biodiesel","","","Biodiesel","Biodiesel","","","2012-09-05","2012-11-13","Yes","BRL/cubic meter","2734.5","2734.5","Observed","","27th auction; The PMR are set for five different regions; The public auction system gives preference to producers with the Social Fuel Stamp, which provides incentives for poorer farmers (family farmers) in disadvantaged areas.","Maximum reference price (Preços Máximos de Referência-PMR). Biofuel purchases occurr though a public auction system (7/11/2005). The federal government sets the maximum sales price at each auction and the final price must be lower than that price.","http://nxt.anp.gov.br/NXT/gateway.dll/leg/resolucoes_anp/2007/outubro/ranp%2033%20-%202007.xml; http://www.anp.gov.br/?pg=66263&m=&t1=&t2=&t3=&t4=&ar=&ps=&cachebust=1369975944373; http://www.anp.gov.br/?dw=61595; http://www.anp.gov.br/?dw=58013","nxt.anp.gov.br_NXT_gateway.dll_leg_resolucoes_anp_2007_outubro_ranp 33-2007.pdf; LEILÕES DE BIODIESEL.pdf; 27 leilao de biodiesel.pdf; Resultado de todos os leiloes realizados ate 2015.pptx","Agência Nacional do Petróleo, Gás Natural e Biocombustíveis","2007-10-30","RESOLUÇÃO ANP N 33, DE 30.10.2007 - DOU 31.10.2007; Resultado de todos os leilões realizados","Lei nº 11.097, de 13 de janeiro de 2005","","","","","","","","","Biodiesel","Increase","OECD Biofuels","2","2","37","68","10","44","142","999","4.0","99","6","POLICY_37_68_2_6_2_10_44_1","","","",""
"318","1102","3308","Brazil","North region","Biofuels","Domestic","Domestic price regulation","Maximum reference price","Producers without social fuel stamp","n.a.","n.a.","Biodiesel","","","Biodiesel","Biodiesel","","","2013-05-31","2013-08-01","Yes","BRL/cubic meter","2473.1","2473.1","Observed","","31th auction; The PMR are set for five different regions; The public auction system gives preference to producers with the Social Fuel Stamp, which provides incentives for poorer farmers (family farmers) in disadvantaged areas.","Maximum reference price (Preços Máximos de Referência-PMR). Biofuel purchases occurr though a public auction system (7/11/2005). The federal government sets the maximum sales price at each auction and the final price must be lower than that price.","http://nxt.anp.gov.br/NXT/gateway.dll/leg/resolucoes_anp/2007/outubro/ranp%2033%20-%202007.xml; http://www.anp.gov.br/?pg=66263&m=&t1=&t2=&t3=&t4=&ar=&ps=&cachebust=1369975944373; http://www.anp.gov.br/?dw=66256; http://www.anp.gov.br/?dw=58013","nxt.anp.gov.br_NXT_gateway.dll_leg_resolucoes_anp_2007_outubro_ranp 33-2007.pdf; LEILÕES DE BIODIESEL.pdf; 31 leilao de biodiesel.pdf; Resultado de todos os leiloes realizados ate 2015.pptx","Agência Nacional do Petróleo, Gás Natural e Biocombustíveis","2007-10-30","RESOLUÇÃO ANP N 33, DE 30.10.2007 - DOU 31.10.2007; Resultado de todos os leilões realizados","Lei nº 11.097, de 13 de janeiro de 2005","","","","","","","","","Biodiesel","Decrease","OECD Biofuels","2","2","37","65","10","44","142","999","1.0","99","6","POLICY_37_65_2_6_2_10_44_1","","","",""
"318","16564","3307","Brazil","North region","Biofuels","Domestic","Domestic price regulation","Maximum reference price","Producers with social fuel stamp","n.a.","n.a.","Biodiesel","","","Biodiesel","Biodiesel","","","2013-09-27","2013-12-04","Yes","BRL/cubic meter","2505","2505","Observed","","33th auction; The PMR are set for five different regions; The public auction system gives preference to producers with the Social Fuel Stamp, which provides incentives for poorer farmers (family farmers) in disadvantaged areas.","Maximum reference price (Preços Máximos de Referência-PMR). Biofuel purchases occurr though a public auction system (7/11/2005). The federal government sets the maximum sales price at each auction and the final price must be lower than that price.","http://nxt.anp.gov.br/NXT/gateway.dll/leg/resolucoes_anp/2007/outubro/ranp%2033%20-%202007.xml; http://www.anp.gov.br/?pg=66263&m=&t1=&t2=&t3=&t4=&ar=&ps=&cachebust=1369975944373; http://www.anp.gov.br/?dw=68181; http://www.anp.gov.br/?dw=58013","nxt.anp.gov.br_NXT_gateway.dll_leg_resolucoes_anp_2007_outubro_ranp 33-2007.pdf; LEILÕES DE BIODIESEL.pdf; 33 leilao de biodiesel.pdf; Resultado de todos os leiloes realizados ate 2015.pptx","Agência Nacional do Petróleo, Gás Natural e Biocombustíveis","2007-10-30","RESOLUÇÃO ANP N 33, DE 30.10.2007 - DOU 31.10.2007; Resultado de todos os leilões realizados","Lei nº 11.097, de 13 de janeiro de 2005","","","","","","","","","Biodiesel","Decrease","OECD Biofuels","2","2","37","65","10","44","141","999","1.0","99","6","POLICY_37_65_2_6_2_10_44_1","","","",""
"318","16557","3306","Brazil","Center-west region","Biofuels","Domestic","Domestic price regulation","Maximum reference price","Producers without social fuel stamp","n.a.","n.a.","Biodiesel","","","Biodiesel","Biodiesel","","","2014-06-03","2014-08-04","Yes","BRL/cubic meter","2115","2115","Observed","","37th auction; The PMR are set for five different regions; The public auction system gives preference to producers with the Social Fuel Stamp, which provides incentives for poorer farmers (family farmers) in disadvantaged areas.","Maximum reference price (Preços Máximos de Referência-PMR). Biofuel purchases occurr though a public auction system (7/11/2005). The federal government sets the maximum sales price at each auction and the final price must be lower than that price.","http://nxt.anp.gov.br/NXT/gateway.dll/leg/resolucoes_anp/2007/outubro/ranp%2033%20-%202007.xml; http://www.anp.gov.br/?pg=66263&m=&t1=&t2=&t3=&t4=&ar=&ps=&cachebust=1369975944373; http://www.anp.gov.br/?dw=70931; http://www.anp.gov.br/?dw=58013","nxt.anp.gov.br_NXT_gateway.dll_leg_resolucoes_anp_2007_outubro_ranp 33-2007.pdf; LEILÕES DE BIODIESEL.pdf; 37 leilao de biodiesel.pdf; Resultado de todos os leiloes realizados ate 2015.pptx","Agência Nacional do Petróleo, Gás Natural e Biocombustíveis","2007-10-30","RESOLUÇÃO ANP N 33, DE 30.10.2007 - DOU 31.10.2007; Resultado de todos os leilões realizados","Lei nº 11.097, de 13 de janeiro de 2005","","","","","","","","","","Decrease","OECD Biofuels","2","2","37","64","10","44","142","999","1.0","99","6","POLICY_37_64_2_6_2_10_44_1","","","",""
"318","1118","3311","Brazil","South region","Biofuels","Domestic","Domestic price regulation","Maximum reference price","Producers with social fuel stamp","n.a.","n.a.","Biodiesel","","","Biodiesel","Biodiesel","","","2012-02-27","2012-06-03","Yes","BRL/cubic meter","2.3488","2.3488","Observed","","25th auction; The PMR are set for five different regions; The public auction system gives preference to producers with the Social Fuel Stamp, which provides incentives for poorer farmers (family farmers) in disadvantaged areas.","Maximum reference price (Preços Máximos de Referência-PMR). Biofuel purchases occurr though a public auction system (7/11/2005). The federal government sets the maximum sales price at each auction and the final price must be lower than that price.","http://nxt.anp.gov.br/NXT/gateway.dll/leg/resolucoes_anp/2007/outubro/ranp%2033%20-%202007.xml; http://www.anp.gov.br/?pg=66263&m=&t1=&t2=&t3=&t4=&ar=&ps=&cachebust=1369975944373; http://www.anp.gov.br/?dw=59255; http://www.anp.gov.br/?dw=58013","nxt.anp.gov.br_NXT_gateway.dll_leg_resolucoes_anp_2007_outubro_ranp 33-2007.pdf; www.anp.gov.br_66263_1369975944373.pdf; 25 leilao de biodiesel.pdf; Resultado de todos os leiloes realizados ate 2015.pdf","Agência Nacional do Petróleo, Gás Natural e Biocombustíveis","2007-10-30","RESOLUÇÃO ANP N 33, DE 30.10.2007 - DOU 31.10.2007; Resultado de todos os leilões realizados","Lei nº 11.097, de 13 de janeiro de 2005","","","","","","","","","Biodiesel","Decrease","OECD Biofuels","2","2","37","67","10","44","141","999","1.0","99","6","POLICY_37_67_2_6_2_10_44_1","","","",""
"318","16604","3310","Brazil","North-east region","Biofuels","Domestic","Domestic price regulation","Maximum reference price","Producers without social fuel stamp","n.a.","n.a.","Biodiesel","","","Biodiesel","Biodiesel","","","2014-04-01","2014-06-02","Yes","BRL/cubic meter","2555","2555","Observed","","36th auction; The PMR are set for five different regions; The public auction system gives preference to producers with the Social Fuel Stamp, which provides incentives for poorer farmers (family farmers) in disadvantaged areas.","Maximum reference price (Preços Máximos de Referência-PMR). Biofuel purchases occurr though a public auction system (7/11/2005). The federal government sets the maximum sales price at each auction and the final price must be lower than that price.","http://nxt.anp.gov.br/NXT/gateway.dll/leg/resolucoes_anp/2007/outubro/ranp%2033%20-%202007.xml; http://www.anp.gov.br/?pg=66263&m=&t1=&t2=&t3=&t4=&ar=&ps=&cachebust=1369975944373; http://www.anp.gov.br/?dw=70223; http://www.anp.gov.br/?dw=58013","nxt.anp.gov.br_NXT_gateway.dll_leg_resolucoes_anp_2007_outubro_ranp 33-2007.pdf; LEILÕES DE BIODIESEL.pdf; 36 leilao de biodiesel.pdf; Resultado de todos os leiloes realizados ate 2015.pptx","Agência Nacional do Petróleo, Gás Natural e Biocombustíveis","2007-10-30","RESOLUÇÃO ANP N 33, DE 30.10.2007 - DOU 31.10.2007; Resultado de todos os leilões realizados","Lei nº 11.097, de 13 de janeiro de 2005","","","","","","","","","","Increase","OECD Biofuels","2","2","37","66","10","44","142","999","4.0","99","6","POLICY_37_66_2_6_2_10_44_1","","","",""
"318","16587","3309","Brazil","North-east region","Biofuels","Domestic","Domestic price regulation","Maximum reference price","Producers with social fuel stamp","n.a.","n.a.","Biodiesel","","","Biodiesel","Biodiesel","","","2013-08-02","2013-09-26","Yes","BRL/cubic meter","2655","2655","Observed","","32th auction; The PMR are set for five different regions; The public auction system gives preference to producers with the Social Fuel Stamp, which provides incentives for poorer farmers (family farmers) in disadvantaged areas.","Maximum reference price (Preços Máximos de Referência-PMR). Biofuel purchases occurr though a public auction system (7/11/2005). The federal government sets the maximum sales price at each auction and the final price must be lower than that price.","http://nxt.anp.gov.br/NXT/gateway.dll/leg/resolucoes_anp/2007/outubro/ranp%2033%20-%202007.xml; http://www.anp.gov.br/?pg=66263&m=&t1=&t2=&t3=&t4=&ar=&ps=&cachebust=1369975944373; http://www.anp.gov.br/?dw=66256; http://www.anp.gov.br/?dw=58013","nxt.anp.gov.br_NXT_gateway.dll_leg_resolucoes_anp_2007_outubro_ranp 33-2007.pdf; LEILÕES DE BIODIESEL.pdf; 31 leilao de biodiesel.pdf; Resultado de todos os leiloes realizados ate 2015.pptx","Agência Nacional do Petróleo, Gás Natural e Biocombustíveis","2007-10-30","RESOLUÇÃO ANP N 33, DE 30.10.2007 - DOU 31.10.2007; Resultado de todos os leilões realizados","Lei nº 11.097, de 13 de janeiro de 2005","","","","","","","","","Biodiesel","Increase","OECD Biofuels","2","2","37","66","10","44","141","999","4.0","99","6","POLICY_37_66_2_6_2_10_44_1","","","",""
"318","16572","3307","Brazil","North region","Biofuels","Domestic","Domestic price regulation","Maximum reference price","Producers with social fuel stamp","n.a.","n.a.","Biodiesel","","","Biodiesel","Biodiesel","","","2015-01-27","","","BRL/cubic meter","2575","2575","Observed","","41th auction; The PMR are set for five different regions; The public auction system gives preference to producers with the Social Fuel Stamp, which provides incentives for poorer farmers (family farmers) in disadvantaged areas.","Maximum reference price (Preços Máximos de Referência-PMR). Biofuel purchases occurr though a public auction system (7/11/2005). The federal government sets the maximum sales price at each auction and the final price must be lower than that price.","http://nxt.anp.gov.br/NXT/gateway.dll/leg/resolucoes_anp/2007/outubro/ranp%2033%20-%202007.xml; http://www.anp.gov.br/?pg=66263&m=&t1=&t2=&t3=&t4=&ar=&ps=&cachebust=1369975944373; http://www.anp.gov.br/?dw=73700; http://www.anp.gov.br/?dw=58013","nxt.anp.gov.br_NXT_gateway.dll_leg_resolucoes_anp_2007_outubro_ranp 33-2007.pdf; LEILÕES DE BIODIESEL.pdf; 40 leilao de biodiesel.pdf; Resultado de todos os leiloes realizados ate 2015.pptx","Agência Nacional do Petróleo, Gás Natural e Biocombustíveis","2007-10-30","RESOLUÇÃO ANP N 33, DE 30.10.2007 - DOU 31.10.2007; Resultado de todos os leilões realizados","Lei nº 11.097, de 13 de janeiro de 2005","","","","","","","","","","Increase","OECD Biofuels","2","2","37","65","10","44","141","999","4.0","99","6","POLICY_37_65_2_6_2_10_44_1","","","",""
"318","16579","3308","Brazil","North region","Biofuels","Domestic","Domestic price regulation","Maximum reference price","Producers without social fuel stamp","n.a.","n.a.","Biodiesel","","","Biodiesel","Biodiesel","","","2014-02-04","2014-03-31","Yes","BRL/cubic meter","2425","2425","Observed","","35th auction; The PMR are set for five different regions; The public auction system gives preference to producers with the Social Fuel Stamp, which provides incentives for poorer farmers (family farmers) in disadvantaged areas.","Maximum reference price (Preços Máximos de Referência-PMR). Biofuel purchases occurr though a public auction system (7/11/2005). The federal government sets the maximum sales price at each auction and the final price must be lower than that price.","http://nxt.anp.gov.br/NXT/gateway.dll/leg/resolucoes_anp/2007/outubro/ranp%2033%20-%202007.xml; http://www.anp.gov.br/?pg=66263&m=&t1=&t2=&t3=&t4=&ar=&ps=&cachebust=1369975944373; http://www.anp.gov.br/?dw=69774; http://www.anp.gov.br/?dw=58013","nxt.anp.gov.br_NXT_gateway.dll_leg_resolucoes_anp_2007_outubro_ranp 33-2007.pdf; LEILÕES DE BIODIESEL.pdf; 35 leilao de biodiesel.pdf; Resultado de todos os leiloes realizados ate 2015.pptx","Agência Nacional do Petróleo, Gás Natural e Biocombustíveis","2007-10-30","RESOLUÇÃO ANP N 33, DE 30.10.2007 - DOU 31.10.2007; Resultado de todos os leilões realizados","Lei nº 11.097, de 13 de janeiro de 2005","","","","","","","","","","Extension","OECD Biofuels","2","2","37","65","10","44","142","999","3.0","99","6","POLICY_37_65_2_6_2_10_44_1","","","",""
"318","16642","3313","Brazil","South-east region","Biofuels","Domestic","Domestic price regulation","Maximum reference price","Producers with social fuel stamp","n.a.","n.a.","Biodiesel","","","Biodiesel","Biodiesel","","","2014-10-01","2014-12-07","Yes","BRL/cubic meter","2100","2100","Observed","","39th auction; The PMR are set for five different regions; The public auction system gives preference to producers with the Social Fuel Stamp, which provides incentives for poorer farmers (family farmers) in disadvantaged areas.","Maximum reference price (Preços Máximos de Referência-PMR). Biofuel purchases occurr though a public auction system (7/11/2005). The federal government sets the maximum sales price at each auction and the final price must be lower than that price.","http://nxt.anp.gov.br/NXT/gateway.dll/leg/resolucoes_anp/2007/outubro/ranp%2033%20-%202007.xml; http://www.anp.gov.br/?pg=66263&m=&t1=&t2=&t3=&t4=&ar=&ps=&cachebust=1369975944373; http://www.anp.gov.br/?dw=72541; http://www.anp.gov.br/?dw=58013","nxt.anp.gov.br_NXT_gateway.dll_leg_resolucoes_anp_2007_outubro_ranp 33-2007.pdf; LEILÕES DE BIODIESEL.pdf; 39 leilao de biodiesel.pdf; Resultado de todos os leiloes realizados ate 2015.pptx","Agência Nacional do Petróleo, Gás Natural e Biocombustíveis","2007-10-30","RESOLUÇÃO ANP N 33, DE 30.10.2007 - DOU 31.10.2007; Resultado de todos os leilões realizados","Lei nº 11.097, de 13 de janeiro de 2005","","","","","","","","","","Decrease","OECD Biofuels","2","2","37","68","10","44","141","999","1.0","99","6","POLICY_37_68_2_6_2_10_44_1","","","",""
"318","1137","3313","Brazil","South-east region","Biofuels","Domestic","Domestic price regulation","Maximum reference price","Producers with social fuel stamp","n.a.","n.a.","Biodiesel","","","Biodiesel","Biodiesel","","","2013-03-28","2013-05-30","Yes","BRL/cubic meter","2509","2509","Observed","","30th auction; The PMR are set for five different regions; The public auction system gives preference to producers with the Social Fuel Stamp, which provides incentives for poorer farmers (family farmers) in disadvantaged areas.","Maximum reference price (Preços Máximos de Referência-PMR). Biofuel purchases occurr though a public auction system (7/11/2005). The federal government sets the maximum sales price at each auction and the final price must be lower than that price.","http://nxt.anp.gov.br/NXT/gateway.dll/leg/resolucoes_anp/2007/outubro/ranp%2033%20-%202007.xml; http://www.anp.gov.br/?pg=66263&m=&t1=&t2=&t3=&t4=&ar=&ps=&cachebust=1369975944373; http://www.anp.gov.br/?dw=65148; http://www.anp.gov.br/?dw=58013","nxt.anp.gov.br_NXT_gateway.dll_leg_resolucoes_anp_2007_outubro_ranp 33-2007.pdf; LEILÕES DE BIODIESEL.pdf; 30 leilao de biodiesel.pdf; Resultado de todos os leiloes realizados ate 2015.pptx","Agência Nacional do Petróleo, Gás Natural e Biocombustíveis","2007-10-30","RESOLUÇÃO ANP N 33, DE 30.10.2007 - DOU 31.10.2007; Resultado de todos os leilões realizados","Lei nº 11.097, de 13 de janeiro de 2005","","","","","","","","","Biodiesel","Decrease","OECD Biofuels","2","2","37","68","10","44","141","999","1.0","99","6","POLICY_37_68_2_6_2_10_44_1","","","",""
"318","16639","3313","Brazil","South-east region","Biofuels","Domestic","Domestic price regulation","Maximum reference price","Producers with social fuel stamp","n.a.","n.a.","Biodiesel","","","Biodiesel","Biodiesel","","","2014-04-01","2014-06-02","Yes","BRL/cubic meter","2500","2500","Observed","","36th auction; The PMR are set for five different regions; The public auction system gives preference to producers with the Social Fuel Stamp, which provides incentives for poorer farmers (family farmers) in disadvantaged areas.","Maximum reference price (Preços Máximos de Referência-PMR). Biofuel purchases occurr though a public auction system (7/11/2005). The federal government sets the maximum sales price at each auction and the final price must be lower than that price.","http://nxt.anp.gov.br/NXT/gateway.dll/leg/resolucoes_anp/2007/outubro/ranp%2033%20-%202007.xml; http://www.anp.gov.br/?pg=66263&m=&t1=&t2=&t3=&t4=&ar=&ps=&cachebust=1369975944373; http://www.anp.gov.br/?dw=70223; http://www.anp.gov.br/?dw=58013","nxt.anp.gov.br_NXT_gateway.dll_leg_resolucoes_anp_2007_outubro_ranp 33-2007.pdf; LEILÕES DE BIODIESEL.pdf; 36 leilao de biodiesel.pdf; Resultado de todos os leiloes realizados ate 2015.pptx","Agência Nacional do Petróleo, Gás Natural e Biocombustíveis","2007-10-30","RESOLUÇÃO ANP N 33, DE 30.10.2007 - DOU 31.10.2007; Resultado de todos os leilões realizados","Lei nº 11.097, de 13 de janeiro de 2005","","","","","","","","","","Increase","OECD Biofuels","2","2","37","68","10","44","141","999","4.0","99","6","POLICY_37_68_2_6_2_10_44_1","","","",""
